Unnamed: 0,LotArea,OverallQual,YearRemodAdd,ExterQual,KitchenQual,Fireplaces,GarageCars,MiscVal,TotSq,OutSq,TotBr,BsmtFinish,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,Foundation,BsmtExposure,CentralAir,Electrical,Functional,GarageType,GarageFinish,PavedDrive,MiscFeature,SaleType,SaleCondition
-0.30537260915322273,0.7278366279509489,-0.06705685020159388,-1.226691172284673,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.5507176911808683,1.8661138546174498,-0.27922082010106297,-0.7642212737392212,3,1,1,0,3,0,4,0,12,1,2,0,2,1,3,1,3,6,1,2,2,1,8,4
-0.3030013681460483,0.14191185023615666,-0.7706678581139706,-1.226691172284673,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.41238851594601733,-1.129910669696527,-0.27922082010106297,-0.35315425874130435,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,3,6,1,2,2,1,8,4
-0.30063012713887377,0.3807157866669423,-0.7706678581139706,-1.5117042203099516,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.1833823884940922,-1.129910669696527,-0.27922082010106297,-0.35315425874130435,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,0,6,1,3,2,1,8,4
-0.2982588861316993,-0.08021170513536101,-0.7706678581139706,-1.4642020456390719,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.2902508727700847,-1.129910669696527,-0.8808752062712103,0.05791275625661246,3,1,1,0,3,0,0,0,12,2,2,0,2,1,3,1,3,6,5,3,2,1,8,4
-0.29588764512452487,0.6378892566693268,-0.7706678581139706,-1.4642020456390719,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.7609897058439918,-0.9342519252515328,-1.4825295924413577,0.4689797712545293,3,1,1,3,3,0,4,2,12,2,2,0,2,2,3,0,3,6,5,3,2,1,8,4
-0.29351640411735036,0.9495378951943839,-0.06705685020159388,-1.2741933469555529,-0.6891315541016856,-0.7779022898176491,2.188937022657967,0.29627659540941703,2.2818026784673853,0.3255264115752424,-0.8853372391402842,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,3,6,1,0,2,3,8,4
-0.2911451631101759,-0.19317377939749214,-0.7706678581139706,-0.08663898018355871,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,-0.9772751156347058,-0.6896784946952897,0.3224335660690844,-1.9974223187329716,3,1,1,3,3,0,4,0,12,2,2,0,2,0,4,1,3,1,1,0,2,1,8,4
-0.28877392210300146,0.5665225630233449,-0.7706678581139706,-1.2741933469555529,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,1.4196761316929725,-1.129910669696527,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,12,2,2,2,2,1,3,1,0,6,5,3,2,1,8,4
-0.28640268109582695,0.07793519883162257,-1.4742788660263473,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-2.1159541848269945,-0.7263645092787262,-1.4825295924413577,-1.9974223187329716,3,1,1,3,3,0,4,0,17,2,2,0,2,3,4,0,3,6,5,3,0,1,8,4
-0.2840314400886525,-0.4744176727005925,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.7966131851036388,-0.029330232193433496,-1.4825295924413577,-1.175288288737138,3,1,1,3,3,0,0,0,17,2,2,0,0,2,3,1,3,6,5,3,0,1,8,4
-0.28166019908147805,-0.9190870715717105,-1.4742788660263473,1.0059110372466757,1.0224679147477846,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.5116273045294113,0.06849914002906372,-1.4825295924413577,-1.175288288737138,3,1,1,3,3,0,0,0,17,2,2,0,2,2,3,1,3,6,5,3,0,1,8,4
-0.27928895807430354,0.22869206055715832,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,2.872904284015037,-0.09079330590855192,-0.25971646197610154,-0.5184770933059195,-0.8808752062712103,-1.175288288737138,3,1,0,3,3,0,4,0,17,2,2,0,0,0,3,1,3,6,5,3,0,1,8,4
-0.2769177170671291,0.09018155454602184,-0.7706678581139706,-0.7516694255758755,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,0.6209854894042293,-0.7329998292828406,0.38644459975217965,-0.27922082010106297,-0.35315425874130435,3,1,1,0,3,0,0,0,12,1,2,0,2,1,3,1,3,6,1,0,2,3,8,4
-0.27454647605995464,0.3382758297946276,0.6365541577107828,0.8159023385631567,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,10.19045595972051,0.11687460448302417,1.6093117525333946,-0.8808752062712103,0.05791275625661246,3,1,1,0,3,0,0,0,12,2,2,0,2,1,3,1,3,6,1,2,2,2,8,4
-0.27217523505278013,0.6706165865957386,-0.06705685020159388,0.4358849411961187,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.47091280330115176,-0.4084190495556102,-0.27922082010106297,0.8800467862524461,3,1,1,0,3,0,4,0,12,2,2,0,2,1,1,1,3,6,4,3,2,1,8,4
-0.2698039940456057,-0.5390277562972506,-0.7706678581139706,-1.5592063949808315,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.9925423210316975,-1.129910669696527,-1.4825295924413577,-0.7642212737392212,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,3,6,5,3,2,1,8,0
-0.2674327530384312,-0.3701125050641574,-0.7706678581139706,-1.1791889976137933,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.025619312555563933,0.33752991364093105,0.3224335660690844,0.8800467862524461,3,1,1,3,3,0,4,0,12,2,2,0,2,2,3,1,0,6,1,2,2,1,8,4
-0.2650615120312567,-0.3701125050641574,-0.7706678581139706,-1.036682473601154,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.6083176518740759,-1.129910669696527,-0.8808752062712103,0.8800467862524461,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,3,6,1,3,2,1,8,4
-0.26269027102408227,-0.3565992849655099,-0.06705685020159388,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.5650605699159331,-0.46956240719467096,-0.27922082010106297,0.4689797712545293,3,1,1,3,3,0,4,0,12,0,2,0,0,1,3,1,3,6,5,3,2,1,8,4
-0.2603190300169078,-0.7100544481707576,-0.06705685020159388,-1.4166998709681922,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.7788014454738154,-1.129910669696527,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,0,0,12,1,2,0,1,1,3,1,0,6,5,3,2,1,8,4
-0.2579477890097333,-0.5390277562972506,-0.06705685020159388,-1.4166998709681922,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.5090808167936307,-1.129910669696527,-1.4825295924413577,-0.35315425874130435,3,1,1,3,3,0,4,0,12,2,2,0,0,1,3,1,0,6,1,3,2,1,8,4
-0.25557654800255886,-0.2617956002109363,-0.7706678581139706,-1.0841846482720336,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,1.3586073101050062,-1.129910669696527,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,0,0,12,0,2,2,2,1,0,0,3,6,6,1,0,1,8,0
-0.2532053069953844,-0.5390277562972506,-0.7706678581139706,-0.7991716002467552,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.2240929827164545,-1.129910669696527,-0.8808752062712103,0.8800467862524461,3,1,1,3,3,0,4,0,12,2,2,0,0,1,2,1,3,6,5,3,2,1,8,4
-0.2508340659882099,-0.5390277562972506,-0.7706678581139706,-1.4166998709681922,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.122313566906126,-1.129910669696527,-0.8808752062712103,-1.175288288737138,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,0,6,1,3,2,1,8,4
-0.24846282498103545,-0.4566815713211177,-0.7706678581139706,-0.9891802989302743,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.37930957091920225,-1.129910669696527,-1.4825295924413577,-1.175288288737138,3,1,1,3,3,0,4,0,12,4,2,0,2,1,3,1,3,6,1,3,2,1,0,4
-0.24609158397386097,0.017547996515791725,-0.06705685020159388,1.148417561259315,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.5358003797413147,-0.059901911012963875,-0.27922082010106297,0.8800467862524461,4,1,0,3,0,0,4,0,17,0,2,0,2,2,3,0,3,6,5,3,2,1,8,0
-0.24372034296668652,-0.1201179332391793,-0.7706678581139706,1.0059110372466757,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.5459765631696937,-1.129910669696527,-1.4825295924413577,-1.175288288737138,4,1,0,3,3,0,4,0,17,0,2,0,0,0,3,1,3,6,5,3,2,1,8,4
-0.24134910195951204,-1.0457735099965304,-0.7706678581139706,0.9109066879049164,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.6261293915038995,0.3497585851687432,-1.4825295924413577,-1.175288288737138,4,1,0,3,3,0,4,0,17,2,2,0,4,0,3,0,3,6,1,3,2,1,8,4
-0.23897786095233756,-1.0457735099965304,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.5116273045294113,-1.129910669696527,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,0,0,17,2,2,0,2,1,3,1,3,6,5,3,2,1,8,4
-0.2366066199451631,-0.7924006331468906,-0.06705685020159388,1.0059110372466757,1.0224679147477846,0.7360795860640122,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.4429229267400005,0.38644459975217965,-0.8808752062712103,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,3,0,3,1,3,6,5,3,0,1,8,4
-0.23423537893798863,0.35326705834156463,-1.4742788660263473,0.578391465208758,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.277528201605925,0.5882176799610802,-0.27922082010106297,-1.175288288737138,4,1,0,3,3,0,4,0,17,2,2,1,0,4,3,1,0,6,6,1,0,1,8,4
-0.23186413793081415,-0.44865809688754577,-1.4742788660263473,0.055867543829080574,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.09559400395844202,0.013470118153909036,-0.27922082010106297,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,0,0,3,1,0,4,5,3,2,1,8,4
-0.2294928969236397,-0.5162241973807831,-0.7706678581139706,-1.6067085696517112,-2.4007310229511556,2.250061461945674,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,0.18303249453665435,0.31307257058530674,-1.4825295924413577,-0.35315425874130435,4,1,1,3,3,0,0,0,17,0,2,0,0,0,3,0,0,6,5,3,0,1,8,4
-0.22712165591646521,-0.9190870715717105,0.6365541577107828,1.0534132119175557,1.0224679147477846,0.7360795860640122,0.6428000427512665,-2.280351093196203,-0.09079330590855192,-0.7304552950500086,-0.9587092683071571,-0.8808752062712103,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,2,1,3,1,3,6,6,1,0,1,8,4
-0.22475041490929074,0.22109087425166912,-0.06705685020159388,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,2.188937022657967,0.29627659540941703,-0.09079330590855192,-0.26989459890742923,-0.3595043634443616,-0.27922082010106297,0.05791275625661246,4,1,0,3,3,0,4,0,17,2,2,1,0,1,3,1,3,6,5,3,2,1,2,4
-0.22237917390211628,-0.6327757207316174,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.4658256883384364,-0.5429344363615438,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,2,0,3,0,0,6,5,3,1,1,8,4
-0.2200079328949418,-0.8105590226544481,-0.7706678581139706,0.578391465208758,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.9772751156347058,0.06238480426515764,-1.4825295924413577,-1.175288288737138,4,1,0,3,3,0,4,0,17,2,2,0,0,0,3,1,3,6,6,1,0,1,8,4
-0.21763669188776733,-0.15896844102279076,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,1.584590439712227,-0.09079330590855192,-0.16429642824490415,-1.0076239544184056,-1.4825295924413577,-0.35315425874130435,4,1,1,3,3,0,0,0,17,2,2,0,0,1,3,1,0,6,5,3,2,1,8,4
-0.21526545088059287,-0.515590765188659,-2.881500881851101,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-2.1859288762298728,0.06849914002906372,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,0,0,17,2,2,0,2,0,3,0,0,6,5,3,2,1,8,0
-0.2128942098734184,0.5177482842297892,-2.177889873938724,0.3883827665252389,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.6312184599695634,-1.129910669696527,-0.27922082010106297,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,2,0,3,1,3,1,6,1,0,1,8,0
-0.21052296886624391,-0.1289859839289167,-0.7706678581139706,1.0534132119175557,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.13757881880016887,0.41090194280780395,-0.27922082010106297,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,1,4,0,3,0,0,6,5,3,0,1,8,4
-0.20815172785906946,-0.9296442747737789,0.6365541577107828,-0.8941759495885147,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.5828723095457566,0.044041796973439414,-1.4825295924413577,0.05791275625661246,4,1,1,3,3,0,0,0,17,0,2,0,4,0,3,1,3,6,5,3,2,1,8,4
-0.20578048685189498,-0.12877483986487534,-0.7706678581139706,0.9109066879049164,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.487454229317508,-0.2800179985135826,-1.4825295924413577,-1.175288288737138,4,1,0,3,3,0,0,0,17,2,2,0,0,1,3,1,3,6,5,3,0,1,8,4
-0.2034092458447205,-0.032282002597970795,-0.7706678581139706,-1.1316868229429136,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,1.0061893188577837,0.20912886259890345,-0.27922082010106297,-0.35315425874130435,4,1,0,3,3,0,4,0,17,2,2,1,4,0,3,1,2,6,0,3,2,1,8,4
-0.20103800483754605,-0.7924006331468906,-0.7706678581139706,1.0059110372466757,1.0224679147477846,0.7360795860640122,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.53452615912195,0.8083337674616989,-0.8808752062712103,-1.175288288737138,4,1,0,3,3,0,0,0,17,2,2,0,4,0,3,1,3,6,6,1,0,1,8,4
-0.19866676383037157,0.3351086688340071,-2.881500881851101,-1.6067085696517112,-2.4007310229511556,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.9200230953959875,-0.10270226136030641,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,4,0,3,0,3,0,5,3,0,1,3,4
-0.1962955228231971,0.22109087425166912,0.6365541577107828,0.7208979892213973,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,1.6232388703195268,0.6982757237113896,-0.27922082010106297,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,4,0,2,1,3,6,5,3,2,1,8,4
-0.19392428181602264,-0.0006103929917658039,-0.7706678581139706,-1.1791889976137933,-0.6891315541016856,-2.2918841656993103,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.717732623885849,-1.129910669696527,-0.27922082010106297,-0.35315425874130435,4,1,1,3,3,0,4,0,17,2,2,0,2,1,3,1,3,6,5,3,0,1,8,4
-0.19155304080884816,-0.2611621680188122,-1.4742788660263473,1.0534132119175557,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.7253662265843448,-1.129910669696527,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,2,1,3,1,3,6,5,3,2,1,8,4
-0.18918179980167368,-0.5578195779969323,-0.7706678581139706,-0.03913680551267895,1.0224679147477846,-0.7779022898176491,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,-0.48490774158172734,0.49038830773858294,-1.4825295924413577,0.4689797712545293,3,1,1,0,0,0,4,0,3,2,2,0,2,0,3,1,3,6,5,3,2,1,8,4
-0.18681055879449923,-0.49152034188794314,0.6365541577107828,-1.6067085696517112,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.24444925657910993,0.15409984072374877,-0.8808752062712103,-1.175288288737138,4,1,1,0,0,0,0,0,3,6,0,0,0,1,3,1,3,6,1,3,2,1,8,0
-0.18443931778732475,-0.5791451284651103,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,0.29244746654842735,-0.9464805967793449,-0.27922082010106297,-0.35315425874130435,3,1,1,3,3,0,4,0,3,2,2,0,0,0,3,1,3,6,5,3,1,1,8,4
-0.18206807678015027,-1.0035446971882571,-0.7706678581139706,1.0534132119175557,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.827147595897622,-1.129910669696527,-1.4825295924413577,0.4689797712545293,4,1,1,3,3,0,4,0,3,1,2,0,0,1,3,1,3,6,5,3,1,1,8,4
-0.17969683577297582,-0.8198493614722683,-0.06705685020159388,0.768400163892277,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,0.5418989565916981,-0.8754937463214286,-0.21276030511061578,-0.8808752062712103,-1.175288288737138,4,1,1,3,3,0,0,0,3,1,1,0,4,0,3,1,3,6,5,3,2,3,8,4
-0.17732559476580134,-0.7924006331468906,-0.06705685020159388,0.24587624251259962,-0.6891315541016856,0.7360795860640122,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,0.15377035085908716,-1.0626529762935604,-0.8808752062712103,0.4689797712545293,4,1,1,3,3,0,4,0,3,2,2,0,0,1,3,1,3,6,5,3,2,1,8,4
-0.17495435375862686,-0.7924006331468906,-0.7706678581139706,0.9109066879049164,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.8067913220349665,-0.8364225530290356,-1.4825295924413577,-1.175288288737138,4,1,1,3,1,0,4,0,3,2,2,0,2,0,3,1,3,6,5,3,2,1,8,4
-0.1725831127514524,-0.7924006331468906,-0.06705685020159388,0.768400163892277,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.2673500646745973,0.5331886580859255,-0.27922082010106297,0.05791275625661246,4,1,1,3,3,0,4,0,3,2,2,0,0,0,3,1,3,6,5,3,2,1,8,4
-0.17021187174427793,-0.7924006331468906,-0.06705685020159388,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,-0.5739664397308449,-1.129910669696527,-0.27922082010106297,-0.7642212737392212,4,1,1,3,3,0,4,0,3,2,2,0,0,1,3,1,3,6,5,3,2,1,8,4
-0.16784063073710345,-1.0035446971882571,-0.06705685020159388,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.6706587405784583,-0.5123627575420134,-1.4825295924413577,-1.175288288737138,4,1,1,3,0,0,4,1,3,2,2,0,1,0,3,1,3,6,5,3,2,1,8,4
-0.165469389729929,-0.8937497838867465,-0.7706678581139706,0.6258936398796378,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,-0.9556465746556344,-0.029330232193433496,-0.27922082010106297,0.4689797712545293,4,1,1,0,3,0,2,0,3,1,2,0,0,0,3,1,3,6,3,2,2,1,8,4
-0.16309814872275452,-0.8050692769893726,-1.4742788660263473,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-2.0816029726837635,-1.129910669696527,-1.4825295924413577,-1.9974223187329716,4,1,1,0,3,0,3,0,3,1,2,0,2,2,4,1,0,6,5,3,2,1,3,0
-0.16072690771558004,-0.7417260577769625,-1.4742788660263473,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.8805828147870925,1.5909687452416765,-0.8808752062712103,0.05791275625661246,4,1,1,3,3,0,4,0,3,2,2,0,0,2,3,1,3,6,5,3,2,1,8,4
-0.1583556667084056,-0.7670633454619266,-0.7706678581139706,0.5308892905378783,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-2.1935624789283685,-0.8364225530290356,-1.4825295924413577,-1.9974223187329716,4,1,1,3,3,0,4,0,3,2,2,0,2,1,4,0,3,3,1,3,1,1,8,4
-0.1559844257012311,-0.7417260577769625,0.6365541577107828,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.5927025060225951,-1.0076239544184056,-0.27922082010106297,0.05791275625661246,4,1,1,3,3,0,4,0,3,2,2,0,0,0,2,1,3,3,5,3,2,1,8,4
-0.15361318469405663,-0.7670633454619266,-0.7706678581139706,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.597791574488259,0.056270468501251565,-0.27922082010106297,-0.7642212737392212,4,1,1,3,3,0,4,0,17,0,2,0,4,0,3,1,3,6,5,3,2,1,8,4
-0.15124194368688218,-0.12856369580083396,-0.06705685020159388,0.958408862575796,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.00780757292574042,0.06238480426515764,-0.27922082010106297,-1.175288288737138,3,1,2,3,3,0,4,0,3,2,2,0,0,0,3,1,3,6,5,3,2,1,8,4
-0.14649946167253322,-1.1414217710072696,-0.06705685020159388,-1.6067085696517112,1.0224679147477846,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.1617518940120722,-0.017101560665621345,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,4,0,17,2,2,0,0,0,3,1,3,6,5,3,0,1,8,4
-0.14412822066535877,-0.7309577105108529,-0.06705685020159388,-1.6067085696517112,1.0224679147477846,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-1.267352018177546,-0.6163064655284168,-1.4825295924413577,-1.175288288737138,4,0,1,0,3,0,4,0,9,7,2,0,2,0,3,1,3,6,5,3,0,1,8,4
-0.1417569796581843,0.10833994405357937,-0.06705685020159388,-1.5117042203099516,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.2902508727700847,0.6799327164196713,-0.8808752062712103,-0.35315425874130435,4,1,1,3,3,0,4,0,9,2,2,0,4,1,3,1,0,6,5,3,2,1,0,0
-0.1393857386510098,-0.6074384330466535,-0.06705685020159388,-1.226691172284673,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.015093235169746953,-0.9220232537237206,-0.27922082010106297,-1.175288288737138,4,1,1,3,0,0,4,0,9,2,2,0,0,0,3,1,3,2,5,3,2,1,0,4
-0.13701449764383536,0.11974172351181316,-0.7706678581139706,-0.27664767886707775,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.43783385827433663,-0.4145333853195163,-0.27922082010106297,-1.175288288737138,4,1,0,3,3,0,4,0,9,2,2,0,0,0,3,1,3,6,5,3,2,1,8,4
-0.13464325663666088,-0.5390277562972506,-0.06705685020159388,0.3883827665252389,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.5752387068472609,-0.32281834886092514,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,0,0,9,2,2,0,2,1,3,1,3,6,5,3,2,1,8,4
-0.1322720156294864,-0.5799897047212758,-0.06705685020159388,-1.6067085696517112,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,-0.9920372488933931,-0.09079330590855192,-0.6719310076948742,-1.129910669696527,0.9240879522392318,-0.35315425874130435,4,1,1,3,3,0,4,0,9,2,2,0,0,2,3,1,3,6,5,3,2,1,8,3
-0.12990077462231195,0.11974172351181316,-0.7706678581139706,0.34088059185435915,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-1.6821110981291505,-0.8853372391402842,-1.4825295924413577,-1.175288288737138,4,1,1,3,3,0,4,0,9,7,2,0,2,0,3,1,3,6,5,3,0,1,3,3
-0.12752953361513747,0.11974172351181316,-2.177889873938724,-1.6067085696517112,-2.4007310229511556,-0.7779022898176491,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.829692130130454,0.3742159282243675,-0.27922082010106297,-1.175288288737138,4,1,0,3,3,0,4,0,9,2,2,1,4,2,3,0,1,6,6,1,0,1,8,4
-0.125158292607963,-0.055930137770603856,-0.7706678581139706,0.4358849411961187,1.0224679147477846,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.5497933645189416,-0.017101560665621345,-1.4825295924413577,-1.175288288737138,3,1,1,3,3,0,4,0,19,1,2,0,2,1,3,0,3,6,5,3,2,1,8,0
-0.12278705160078854,0.3129385421096636,-0.7706678581139706,-0.9891802989302743,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.6057731176412441,-0.34727569191654944,-0.27922082010106297,0.4689797712545293,3,1,1,3,3,0,0,0,19,1,2,0,5,1,0,1,3,6,5,3,2,1,8,0
-0.12041581059361406,0.6885638320392548,-0.06705685020159388,-0.27664767886707775,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.5447042960532777,-0.10270226136030641,-0.27922082010106297,0.4689797712545293,3,1,1,3,3,0,4,0,19,2,2,0,6,1,0,1,3,6,1,3,2,1,8,4
-0.1180445695864396,0.10812879998953799,-0.7706678581139706,1.0059110372466757,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-0.9920372488933931,0.858245087841823,-0.6973763500231935,0.11741382614031233,-0.27922082010106297,0.4689797712545293,3,1,1,0,3,0,4,0,19,2,2,0,2,1,3,1,3,6,1,2,2,3,8,4
